sentence,id,year,HasGroup
"Ce qui amène cette réflexion de Jerome Roos : « Les libéraux des années 1930 étaient alors plus soucieux des conditions des pays débiteurs que les néolibéraux de la fin des années 1990, préoccupés du seul sort des créanciers.",23260,,"[[48, 76, 'HasGroup'], [143, 184, 'HasGroup'], [210, 224, 'HasGroup']]"
"» Les membres de la revue aiment à se définir comme les nouveaux « non-conformistes », groupe des années 1930 mêlant les personnalistes chrétiens, dont Ellul et Charbonneau, et les membres de la « Jeune Droite », dissidents de l’Action française.",23261,,"[[2, 25, 'HasGroup'], [52, 172, 'HasGroup'], [177, 245, 'HasGroup']]"
« Je tiens à rendre hommage aux organisations professionnelles de salariés et d’employeurs qui ont rendu possible ce résultat.,23262,,"[[28, 90, 'HasGroup']]"
"Les baromètres, qui dénotaient jusqu’ici un soutien sans faille à l’action des policiers, se sont montrés plus contrastés.",23266,,"[[75, 88, 'HasGroup']]"
"Voilà qui pourrait expliquer les protrusions linguales de Michael Jordan, celles des enfants qui apprennent à écrire et celles des souris qui tentent d’attraper leurs croquettes.",23269,,"[[81, 116, 'HasGroup']]"
C’est l’une des rares avancées pour les chauffeurs permises par cette loi.,23271,,"[[36, 50, 'HasGroup']]"
Le PS a toutefois fait adopter un amendement pour limiter à cinq ans le projet de terminal méthanier – via lequel pourrait transiter du gaz de schiste importé des États-Unis.,23277,,"[[0, 5, 'HasGroup']]"
"Mardi 30 juin, devant les grilles, au moins 400 salariés de l’équipementier télécom sont rassemblés à l’appel de l’intersyndicale, pour dénoncer le plan social annoncé une semaine plus tôt par la direction.",23281,,"[[35, 83, 'HasGroup'], [113, 129, 'HasGroup']]"
"Sur un coin de la place, des militants de la Fédération anarchiste vendent leur dernier ouvrage, tout fraîchement édité, Les Gilets jaunes : points de vue anarchistes.",23283,,"[[25, 66, 'HasGroup'], [121, 138, 'HasGroup']]"
"Quelque chose de direct… Les réalisateurs ne pipeautent pas, on les voit essayer de creuser leur rapport aux acteurs.",23285,,"[[25, 41, 'HasGroup'], [105, 116, 'HasGroup']]"
"Intitulée « La culture scientifique est à reconquérir », elle a été signée par Gérald Bronner et des scientifiques de renom, dont plusieurs prix Nobel de physique et chimie, et dénonce « le populisme précautionniste omniprésent ».",23288,,"[[97, 172, 'HasGroup']]"
Ce sont donc les zones rurales qui sont les premières victimes de la pollution.,23289,,"[[40, 78, 'HasGroup']]"
"Évoquant des débats annulés dans certaines facs, des enseignants menacés, il s’inscrit aussi explicitement dans le sillage de l’émotion née de l’attentat contre Samuel Paty, assassiné par un islamiste pour avoir montré à ses élèves des caricatures du Prophète.",23296,,"[[49, 72, 'HasGroup']]"
"« Avec l’arrivée d’Anne Maréchal, De Gaulle Fleurance a pour ambition de renforcer la pratique boursière et d’être la référence en matière d’actifs numériques et de blockchain (Cryptomonnaies, jetons, security Token, stable coins, Métavers, NFT…), en accompagnant les entreprises et les États dans leurs projets de plus en plus nombreux sur ce marché en développement.",23305,,"[[264, 279, 'HasGroup']]"
"« Avant la crise sanitaire, en Italie, nos politiques migratoires étaient centrées sur la sécurité et l’ordre public, les gouverneurs mettaient l’accent sur leurs pouvoirs d’ordre et de sécurité, les législateurs prévoyaient des restrictions à la circulation pour des catégories réputées “dangereuses”.",23307,,"[[118, 133, 'HasGroup'], [196, 212, 'HasGroup']]"
"Jusqu’à ce que ses habitants envisagent dès 2006 un projet radicalement nouveau : déplacer le village d’une bonne dizaine de kilomètres, le reconstruire près d’une large rivière et créer de nouvelles activités agricoles.",23318,,"[[15, 28, 'HasGroup']]"
"« Les sociaux-démocrates perdent encore plus que nous dans les urnes, mais cela ne nous rassure pas, c’est clair.",23324,,"[[2, 24, 'HasGroup']]"
"J’ai toujours voulu agir pour que ça s’arrête, car la majorité des employés sont jeunes et vivent leur première expérience professionnelle.",23325,,"[[51, 75, 'HasGroup']]"
"Si l'idée est séduisante, ce dispositif est quasiment impossible à mettre en place, estiment les experts.",23328,,"[[93, 104, 'HasGroup']]"
"Les critiques sont d'autant plus nombreuses que, dans le même temps, Caroline Collomb, l'épouse du maire de Lyon et référente de LREM du Rhône, est accusée par certains militants de diriger le mouvement de manière autocratique.",23336,,"[[129, 142, 'HasGroup']]"
Il est réservé aux plus précaires.,23337,,"[[15, 33, 'HasGroup']]"
"La question est alors : pourquoi de simples dégradations, sans risque pour les agriculteurs ni les riverains, peuvent-elles susciter une telle réaction de l’État ?",23341,,"[[75, 91, 'HasGroup'], [95, 108, 'HasGroup']]"
Un pilier du parti.,23342,,"[[10, 18, 'HasGroup']]"
C'est un mal dont la gauche a payé le plus lourd tribut.,23344,,"[[18, 27, 'HasGroup']]"
"Plus loin Jaqueline Canabale, entrepreneuse, dit ne pas croire au processus : « Ces personnes ont tué beaucoup de Colombiens et on va les laisser retrouver une vie normale, ici ?",23345,,"[[102, 124, 'HasGroup']]"
"Quant au groupe Liot, la quasi-totalité a voté pour le rejet de la réforme.",23347,,"[[6, 20, 'HasGroup']]"
"Le discours de Grenoble, le 30 juillet 2010, a achevé le travail, en ouvrant la voie à une extrême droitisation d’une partie de l’UMP et en divisant la majorité de l’époque.",23348,,"[[114, 133, 'HasGroup'], [149, 172, 'HasGroup']]"
"En l’occurrence, la phase paroxystique du génocide des Arméniens, entre 1915-1917, n’a pas été empêchée et elle s’est même prolongée.",23355,,"[[51, 64, 'HasGroup']]"
"Ce qui compte, pour Beauvau, c’est de doubler la présence des policiers sur la voie publique.",23356,,"[[58, 71, 'HasGroup']]"
"Un déluge de bombes touche, depuis, l’enclave palestinienne, fermée aux journalistes.",23360,,"[[68, 84, 'HasGroup']]"
"Il s’agit majoritairement, toujours selon l’inspection académique, de jeunes peu ou pas scolarisés dans leur pays d’origine, affectés dans des lycées professionnels avec des cours de remise à niveau.",23362,,"[[67, 198, 'HasGroup']]"
"Au lendemain de celles-ci, alors que sera levée l’inconnue de l’ampleur de la défaite socialiste annoncée, il restera onze jours pour déposer les motions, ces textes sur lesquels voteront les militants.",23364,,"[[188, 201, 'HasGroup']]"
"A uxerre Auxerre (Yonne).– Chassez les journalistes par la porte, ils reviendront par la fenêtre.",23365,,"[[35, 51, 'HasGroup']]"
"« Il y a des électorats ultramobilisés en ligne, comme l’est celui de François Asselineau, par exemple.",23367,,"[[9, 47, 'HasGroup']]"
"À Bruxelles début mars, il s’en est donné à cœur joie contre Bart de Wever, le patron des indépendantistes flamands de la N-VA, premier parti du royaume.",23368,,"[[86, 126, 'HasGroup']]"
"La gauche s’est avérée un chantier impossible, comme en témoignent l’échec, puis la disparition, du Szdsz, petite chapelle d’intellectuels désillusionnés, jamais en rupture avec le marxisme, qu’ils entendaient régénérer, à l’instar de Janos Kis, qui faisait partie de “la crèche Lukács”.",23372,,"[[0, 9, 'HasGroup'], [97, 105, 'HasGroup'], [123, 153, 'HasGroup']]"
"Mardi 10 juillet, elle réunissait une quarantaine d'experts et de chercheurs au Palais du Luxembourg sur le sujet.",23377,,"[[34, 76, 'HasGroup']]"
Un contrat de sécurisation des systèmes informatiques et de transmissions prévoyait de former en France du personnel libyen avec des rotations tous les mois.,23378,,"[[104, 123, 'HasGroup']]"
Les cuisines collectives ont un rôle important puisqu’elles produisent des repas à moindre coût pour les résidents.,23379,,"[[101, 114, 'HasGroup']]"
"Il est petit-fils de réfugiés économiques et politiques espagnols, élevé à Pantin, issu de la classe ouvrière et ancien du PCF.",23389,,"[[18, 65, 'HasGroup'], [91, 109, 'HasGroup'], [120, 126, 'HasGroup']]"
"« Les enseignants ne sont pas plus absents que les autres agents de la fonction publique d’État, et le sont moins que les agents des fonctions publiques territoriale et hospitalière », relève le rapport.",23391,,"[[2, 17, 'HasGroup'], [47, 95, 'HasGroup'], [118, 181, 'HasGroup']]"
Mais la pression est telle que les garde-frontières doivent être prévenus avant chaque sortie de l’hôpital lorsqu’il s’agit d’un migrant.,23400,,"[[31, 51, 'HasGroup'], [126, 136, 'HasGroup']]"
"Le 3 juillet, dans un message adressé aux 18 000 salariés du groupe, le fondateur a annoncé que deux vice-présidents du « pôle éditorial » d’Ubisoft, au cœur de la création des jeux, étaient sanctionnés.",23402,,"[[38, 67, 'HasGroup']]"
"Dès lors, il est difficile pour Noah Scheer, président de l’Union des étudiants juifs d’Autriche, de croiser cette statue en plein centre de la capitale : « Je sais que mes arrière-grands-parents ont grandi à Vienne à l’époque de Lueger et qu’ils ont souffert de l’antisémitisme grandissant.",23403,,"[[58, 96, 'HasGroup']]"
"Si de très nombreux jeunes ont fui, c'est que leur État était au départ l'un des plus pauvres de l'Inde.",23407,,"[[3, 26, 'HasGroup']]"
"Ce qui était faux, même s'ils n'avaient pas été aussi actifs que les Juifs d'Europe de l'Est.",23409,,"[[65, 92, 'HasGroup']]"
"Nommé ministre de l’intérieur en avril 2016, Mohamed Bazoum, un ancien syndicaliste passé par les mouvements d’extrême gauche durant sa jeunesse, n’a eu de cesse d’embastiller ceux qu’il qualifie d’« opposants déguisés en militants de la société civile ».",23411,,"[[94, 125, 'HasGroup'], [196, 252, 'HasGroup']]"
"À LIRE AUSSI  Au même moment, des milliers de migrants meurent chaque année en Méditerranée, piégés par leur rêve européen.",23413,,"[[30, 54, 'HasGroup']]"
"Z. vivait en Allemagne, où il était un cadre de la Ligue démocratique du Kosovo (LDK), la formation de feu Ibrahim Rugova, dont les militants étaient considérés par l’UÇK comme des rivaux à abattre.",23415,,"[[48, 85, 'HasGroup'], [128, 141, 'HasGroup'], [165, 170, 'HasGroup']]"
"(DR/ ©Sarah Faraud) Un festival de musique électronique (Seconde Nature) annulé au dernier moment à Aix-en-Provence, un célèbre festival de danse contemporaine (le Festival de Marseille) délogé du port marseillais par la CGT à un mois de son édition et un autre (Marsatac) de musiques nouvelles qui, sans lieu pérenne, songe à quitter sa ville d’origine.",23416,,"[[218, 224, 'HasGroup']]"
"Car les règles légales rappelées par la DGFIP, au terme desquelles il doit y avoir au sein du fonds de dotation une barrière strictement étanche entre la partie du fonds qui sanctuarise une société à but lucratif et l’autre partie qui finance des missions d’intérêt général, ont un prolongement nécessaire dans la gouvernance du fonds : les administrateurs et dirigeants du fonds de dotation doivent être indépendants.",23417,,"[[337, 391, 'HasGroup']]"
"Au même moment, dans sa fonction de gouverneur de la Banque centrale, il tentait d’attirer les fonds des Libanais à l’étranger en octroyant des taux d’intérêt dépassant parfois les 10 %.",23418,,"[[101, 126, 'HasGroup']]"
"Quant à la montée au Mur des fédérés de samedi dernier, elle a rassemblé pêle-mêle des membres de la CNT anarchiste et des socialistes bon teint.",23425,,"[[83, 115, 'HasGroup'], [119, 134, 'HasGroup']]"
Les cyberpatrouilleurs des divers services de renseignement français sont alors chargés de signaler toute nouvelle menace ciblant l’univers carcéral.,23426,,"[[0, 68, 'HasGroup']]"
L’enquête rapporte que la caméra-piéton de l’un des agents de la Suge a enregistré la scène pendant presque une heure.,23432,,"[[48, 69, 'HasGroup']]"
"Il est à la croisée des chemins, il ne peut pas rester quatre ans avec une majorité scotchée à 28 points de popularité.",23433,,"[[71, 118, 'HasGroup']]"
"C’est une guerre contre les Palestiniens, contre l’humanité, contre les droits de l’homme et contre le droit international », a-t-il conclu.",23434,,"[[24, 40, 'HasGroup']]"
"Comme tous les autres bénéficiaires, elle est agacée de l’image qui colle à la peau des bénéficiaires du RSA, et choquée « qu’on flique les personnes qui ont les minima sociaux pour vivre et qu’on entretienne l’idée que les personnes qui en bénéficient sont des flemmards.",23437,,"[[6, 35, 'HasGroup'], [84, 108, 'HasGroup'], [136, 187, 'HasGroup'], [220, 252, 'HasGroup']]"
"Cette année, le fleuron français de l’or gris employait plus de 65 000 « collaborateurs » – collaboratrices surtout (plus de 80 %), dont presque la moitié se trouvait dans l’Hexagone.",23444,,"[[56, 130, 'HasGroup']]"
"Sous la bannière « Plus jamais ça », elle regroupe entre autres Attac, la Fondation Copernic, des ONG comme Greenpeace ou Oxfam, et des syndicats comme la CGT et la FSU (voir leur texte ici).",23447,,"[[132, 145, 'HasGroup'], [152, 158, 'HasGroup'], [162, 168, 'HasGroup']]"
"Vendredi 13 mai, lors de la réunion en visioconférence des cadres socialistes opposés à l’accord, « Carole a été claire sur le fait qu’elle n’organisait pas la fronde ou la fuite vers un autre parti mais un espace de parole, assure une membre de son entourage.",23449,,"[[55, 96, 'HasGroup']]"
"» Il regrette que, pour ses autres plaintes, « les procureurs locaux traînent les pieds ».",23452,,"[[47, 68, 'HasGroup']]"
"Les questions relatives au désir d’expatriation n’ont été posées qu’aux jeunes diplômés en recherche d’emploi, soit 49 % de l’échantillon.",23458,,"[[68, 109, 'HasGroup']]"
"Le gouvernement grec paie aux industriels le transport par bateau de pétrole et de gasoil du continent aux îles, afin de fournir de l’électricité tout au long de la haute saison touristique.",23468,,"[[26, 41, 'HasGroup']]"
Son domicile a été perquisitionné samedi et il a été suspendu mardi du PS belge comme du groupe des sociaux-démocrates (S&D) au Parlement européen.,23469,,"[[68, 79, 'HasGroup'], [86, 146, 'HasGroup']]"
"L'UMP exsangue, Nicolas Sarkozy va donc devoir puiser dans d’autres ressources que celles du parti.",23470,,"[[0, 5, 'HasGroup'], [90, 98, 'HasGroup']]"
"Le Liban compte 30 % de réfugiés dans sa population, dont 17 % de Syriens !",23471,,"[[21, 32, 'HasGroup'], [63, 73, 'HasGroup']]"
"Du côté de l’Assemblée nationale, le constat est tout aussi amer : « Je vous mentirais si je vous disais que les parlementaires sont associés aux décisions », affirme un député La République en marche (LREM).",23473,,"[[109, 127, 'HasGroup'], [177, 207, 'HasGroup']]"
"» Le syndicaliste prend pour exemple la contestation de prés de cinq cents policiers qui, suite à l’agression de quatre agents à Viry-Chatillon (Essonne), avaient, le 18 octobre 2016, défilé en nocturne sur les Champs-Élysées.",23474,,"[[56, 84, 'HasGroup']]"
"Elle renonce uniquement aux financements des « pure players », les entreprises majoritairement spécialisées dans l’extraction, et non des grands groupes miniers diversifiées.",23479,,"[[41, 125, 'HasGroup'], [134, 173, 'HasGroup']]"
"A Sevran, il a ainsi dénoncé clairement son «incompatibilité» avec le pouvoir en place, sans toutefois accorder de «blanc-seing» à la gauche.",23481,,"[[131, 140, 'HasGroup']]"
Ses “ ministres ” sont tous soumis.,23482,,"[[0, 17, 'HasGroup']]"
"Un noyau de notre police qui déconnait... » Lorsqu’on évoque le binôme de policiers proche de René, Danet répond qu’il ne « confirme rien ».",23484,,"[[0, 24, 'HasGroup']]"
"Il ne l’a pas explicitement désigné mais il vise bien le drapeau berbère, présent dans les défilés à travers le pays depuis le début du mouvement en février.",23492,,"[[133, 145, 'HasGroup']]"
"« Au départ, les gilets jaunes ne voulaient pas de syndicats et pas de politiques, il faut donc savoir rester chacun dans son camp.",23501,,"[[13, 30, 'HasGroup'], [48, 60, 'HasGroup']]"
"Depuis les années 2000, l’entreprise recrute fortement dans les quartiers populaires, où vivent les populations issues de l’immigration.",23502,,"[[96, 135, 'HasGroup']]"
"Herschmann a posé une question directe : si les États veulent recertifier leurs électeurs, pourquoi ne le font-ils pas eux-mêmes ?",23506,,"[[74, 89, 'HasGroup']]"
"Car malgré la décision du ministère de l’intérieur de prolonger de trois mois la durée de validité des documents de séjour pour les étrangers en situation régulière, beaucoup voient leur droit de travailler ou leurs droits sociaux remis en doute.",23507,,"[[128, 164, 'HasGroup']]"
"Alors que le fameux Saccone, un bon soldat conservateur, a été devancé dans une élection imperdable en Pennsylvanie (nord-ouest des États-Unis), les spin doctors du Parti républicain sortent les rames.",23509,,"[[145, 182, 'HasGroup']]"
