id,text,outlet,country,year,labels,categories
4338,"Un décret paru au Journal officiel du 29 décembre 1994 stipule que le taux de cotisation à la Caisse de retraite des agents des collectivités locales (CNRACL) est, en 1995, fixé à 25,10 %.",Monde,France,1995,other professions,profession
8594,"En retour, ces écoles de commerce peuvent réclamer des droits d’inscription plus importants afin de recruter des enseignants réputés, dont les carnets d’adresses faciliteront les carrières des nouveaux diplômés.",MondeDiplo,France,2007,,
8569,"Selon les responsables des réfugiés interrogés, la campagne de l’OTAN a exacerbé la situation déjà précaire des réfugiés en ralentissant leur intégration dans la société yougoslave, en interrompant la réinstallation des réfugiés dans des pays tiers et en empêchant l’acheminement régulier de l’aide humanitaire dont les réfugiés ne peuvent se passer (...).",MondeDiplo,France,1998,"people with an immigration background, including immigrants",identities
4868,"En outre, le ministère de l'intérieur a commencé à s'attaquer aux extrémistes musulmans qui vivent à l'étranger.",Monde,France,1995,Muslims;extremists,identities;social_deviance
9329,"Troubles du langage, baisse du quotient intellectuel, retard de développement, augmentation de la sédentarité, les études foisonnent sur les possibles effets délétères d'une exposition prolongée des enfants aux écrans.",Liberation,France,1998,"minors, including children and pupils",age_and_family_status
3795,"La famille, l'enfance et la jeunesse figurent au premier rang de ces priorités, pour lesquelles un schéma départemental a été élaboré, axé sur la protection, l'accueil et la prévention, le renouvellement du plan de prévention quadriennal et l'innovation, avec la création de maisons de l'espoir pour les jeunes en grande difficulté.",Monde,France,1995,"minors, including children and pupils;parents and families;youth, including students and apprentices",age_and_family_status
6030,"---Es ist bedrückend, dass heute noch ein lautes Echo der pathetischen nationalistischen Rhetorik des verbissenen Anti-Europäers Enoch Powell zu vernehmen ist, der vor vierzig Jahren von dem  Albtraum sprach, Teil des Kontinents zu sein.",FAZ,Germany,2021,politicians and high-ranking officials,profession
3571,"Du coup, alors que les équipes médicales d'urgence tentaient de soigner les blessés, des incidents entre la police et les aficionados ont éclaté.",Figaro,France,2002,health and care professionals,profession
2333,"Dieses Geld wird vom Lohn der Sänger  abgezogen, so bekommen sie wenig Gage, müssen dafür aber hart arbeiten.",FAZ,Germany,2021,authors and artists,profession
4962,Les gens du FN veulent s'approprier cette terre et ses symboles.,Figaro,France,2002,politicians and high-ranking officials,profession
2263,"  Überraschend ergriff auch der frühere sozialistische Premier Felipe González in der Debatte über die Bildung der künftigen Regierung das Wort: González, der als Regierungschef von 1982 bis 1996 das Land in den westlichen Bündnissen verankerte, forderte seine eigene Partei, die Sozialistische Arbeiterpartei (PSOE) auf, ihren Widerstand gegen die Wiederwahl Rajoys aufzugeben.---  Die von Rajoy geführte konservative Volkspartei (PP) hatte nicht nur die regulären Parlamentswahlen im Dezember 2015 mit deutlichem Vorsprung gewonnen, sondern bei den vorgezogenen Neuwahlen vor sechs Wochen ihren Anteil um vier Prozent auf genau ein Drittel der Stimmen steigern können.",SZ,Germany,2016,politicians and high-ranking officials,profession
6254,"Zumal es für den Staat geringere Risiken birgt, die Marktführer zu unterstützen.---Genau diesen Effekt beklagen Wettbewerber von TSMC auch in der Halbleiterbranche.",Spiegel,Germany,2023,entrepreneurs,labor_market_position
8113,Natürlich bedürften sie einer gründlichen Durchforstung; aber mit 50 000 Angestellten seien sie nicht größer als Polizei und Feuerwehr in New York City und müßten doch weltweit die unterschiedlichsten Probleme schultern.,Zeit,Germany,1995,security forces;wage and salary earners,labor_market_position;profession
2596,"Der Münchner Jurist glaubt aber nicht, dass dies der Fall sein werde, weil der Bau einer Startbahn für die Betroffenen tatsächlich einen erheblichen Eingriff bedeuten würde.",SZ,Germany,2015,,
6642,Die Synergie von Politik und Golf verspräche somit Segen für Land und Leute.,Zeit,Germany,1995,,
1031,"Der Mann, der seit fünf Jahren eine Abteilung leitet, die sich ausschließlich mit der Verfolgung jugendlicher und heranwachsender Intensivtäter befasst, einem Vorzeigeprojekt der Berliner Justiz, wird von Juristenkollegen als ""geistiger Brandstifter"" bezeichnet, weil er Ressentiments gegen Ausländer schüre.",Welt,Germany,2008,"legal professionals;offenders, criminals, prisoners and/or accused people;people with an immigration background, including immigrants;youth, including students and apprentices",age_and_family_status;identities;profession;social_deviance
4276,"Je trouve ces manifestations très vivifiantes, grâce aux jeunes qui manifestent de manière instinctive.",Figaro,France,2002,"youth, including students and apprentices",age_and_family_status
6551,"Doch selbst für ein Land wie Deutschland wäre es wohl nicht leicht, ein solches Event ohne staatliche Hilfe zu stemmen, sagt Wessfeldt, weswegen auch Gastgeber wie Katar oder Saudi-Arabien in Betracht gezogen werden müssten.---»Es muss sich etwas ändern«, sagt Wessfeldt, »sonst wird der Sport langsam sterben.«",Spiegel,Germany,2023,,
5668,"""Putin ist kein Verrückter, der auf den Knopf drückt"", meint auch von Fritsch.---Sinnvollste Strategien---Als Gegenmaßnahme fordert der Ukrainer: ""Es ist jetzt Zeit, alle wirtschaftlichen Beziehungen zu Russland zu kappen!",Bild,Germany,2022,,
7934,Doch Patentlösungen haben auch die Generäle nie bereit gehabt.,Zeit,Germany,1995,soldiers,profession
5286,Un avis partagé par le groupe communiste qui a souhaité « associer l'ensemble des services de la ville à ces conclusions favorables ».,Parisien,France,2000,,
1756,"Unter Surfern wird aber schon gescherzt, dass Wilkinson in Margaret River gar nicht die ganze Wettkampfwoche abends zu Hause bleiben müsse, um Chancen auf den  Sieg zu haben.",FAZ,Germany,2021,athletes,profession
4063,"Apparemment les Français, si tant est qu'ils aient une vision unique de l'entreprise, ne croient pas à une mise à plat généralisée, à une refonte en profondeur de l'organisation de l'Union ; ils penchent plutôt, outre les correctifs institutionnels nécessaires pour éviter la paralysie, pour quelques pas significatifs, là où se dégagera un consensus.",Monde,France,1995,,
232,"Herrlich, wie Lerchenberg hier das volle Pathos der Wagner-Veteranen aufblühen lässt: ,,Ich will nicht tot sein ohne dich!",SZ,Germany,2017,,
7040,"Ob sich der polnische Hafen als logistische Drehscheibe anbot.---Die zuständige Staatsanwaltschaft Danzig, Abteilung für Organisierte Kriminalität und Korruption, verneint das auf Anfrage vehement: »Es gibt keinerlei Anhaltspunkte für eine Beteiligung polnischer Staatsbürger an der Sprengung der Nord-Stream-Pipeline.« Und: »Aus den Untersuchungsergebnissen geht hervor, dass während des Aufenthalts in einem polnischen Hafen keine Gegenstände an Bord der Jacht geladen wurden.« Tatsächlich sei »die Besatzung der Jacht von polnischen Grenzschutzbeamten kontrolliert« worden, weil sie Verdacht erregt hatte.",Spiegel,Germany,2023,security forces,profession
8463,"Pendant tout ce temps, Elena Ferrante a nourri la curiosité des journalistes, critiques et lecteurs, d’abord avec des informations sporadiques puis avec un livre qui lui a été suggéré par son éditrice, Sandra Ozzola.",Mediapart,France,2016,journalists,profession
5036,Mais à nous de réfléchir ensemble sur la façon dont l'élite pourrait tirer l'ensemble.,Figaro,France,2002,politicians and high-ranking officials,profession
5826,Die Betroffenen und ihre Anwälte müssen Grundrechtsverletzungen geltend machen.,SZ,Germany,2015,legal professionals,profession
2515,"»Wir erwarten nicht weniger als das, was man den dominanten Unternehmen gibt.«---Kein Unternehmen bleibt ungerührt, wenn ein Konkurrent gefördert wird.",Spiegel,Germany,2023,,
4354,"De l'avis des spécialistes, le Mercosur devrait profiter en priorité à l'agriculture argentine et aux produits industriels du Brésil, dont le nouveau président, Fernando Henrique Cardoso, a prêté serment le 1ee janvier.",Monde,France,1995,other professions,profession
2918,Le mouvement anti-avortement dispose aujourd'hui de nombreux soutiens au sein de la droite religieuse.,Monde,France,1995,Christians;politicians and high-ranking officials,identities;profession
7343,"---Anders als in Europa, wo die Abgasnormen weniger streng sind, steht der Plan für die Rückrufe der rund 600 000 betroffenen Dieselfahrzeuge in Amerika noch nicht.",FAZ,Germany,2021,,
2993,"L'espoir est dans un apport constructif de la société civile, active aussi aux Etats-Unis, et en cours d'implantation au Sud.",Figaro,France,2002,,
2318,"Zum anderen danke ich allen Einsatzkräften aus Berlin, Brandenburg, Sachsen, Sachsen-Anhalt und der Bundespolizei, die an den heutigen Maßnahmen beteiligt sind.""",Bild,Germany,2022,security forces,profession
4465,"C'est la nouvelle antienne socialiste pour justifier une nouvelle cohabitation : seules les législatives donneront ' un mandat politique ' à l'un ou l'autre camp, selon François Hollande.",Figaro,France,2002,politicians and high-ranking officials,profession
6453,Für Mieter eine kostenlose Hotline bei Rechtsfragen.---CDU---  Energie:  Die CDU will Atom- und Kohlekraftwerke vorläufig weiterbetreiben bzw.,Bild,Germany,2022,politicians and high-ranking officials;tenants,profession;real_estate_ownership
1516,"Und tschüs!---Eindringlichste Warnung---Die Verbraucherschützerin bringt die Fachdiskussion um den richtigen Einsatz der Milliarden auf den Punkt: ""Es wäre gerecht"", sagt sie kurz und knapp, ""wenn wir denen, die es brauchen, mehr helfen als denen, die es wirklich nicht brauchen.""",Bild,Germany,2022,consumers and clients,social_roles_and_behavior
217,"Aber ihre Überzeugung,dass man als Bürger in einem Wohlfahrtsstaat nicht nur Rechte hat, sondern auch Pflichten, sollte auch uns bei der Weiterentwicklung des Sozialstaats leiten.«---In Dänemark verfolgt die von der Sozialdemokratin Mette Frederiksen geführte Regierung eine »Anti-Getto-Politik«.",Spiegel,Germany,2023,,
8876,"Il faut donc se tourner vers des systèmes privés, et les frais de garde représentent, en moyenne, 30 % du budget d’une famille britannique.",MondeDiplo,France,2004,parents and families,age_and_family_status
8730,"Lorsqu’il nous explique comment il voit l’avenir pour le processus politique auquel il œuvre depuis 2006, M. Álvaro Garcia Linera affirme que « la chance de la Bolivie est d’avoir cette classe moyenne indigène chola, avec son fonctionnement communautaire et associatif très spécifique ».",MondeDiplo,France,2019,middle class,socio_economic_position
2264,Zusätzliche Mittel für die Hochschulen ermöglichten die Einrichtung neuer  Professuren für afrikanische Geschichte an ausgewählten Institutionen.,FAZ,Germany,2021,,
9384,Une association locale d'entraide de prostituées soigne les maladies des filles qui commencent à racoler dans les rues à 12 ans.,Liberation,France,2000,"minors, including children and pupils;sex workers;women",age_and_family_status;identities;profession
7909,"Bürgermeister Deimel machte den vielen Jugendlichen im Sitzungssaal das Angebot, sie könnten sich gerne mit den Jugendbeauftragten und den drei Bürgermeistern zusammensetzen und gemeinsam nach Lösungen suchen.",SZ,Germany,2016,"youth, including students and apprentices",age_and_family_status
7617,Aber es geht nicht um Parteipolitik und grüne Seele!,Bild,Germany,2022,,
894,Zu seinem Vortrag sind nur wenige Zuhörer ins Altenpflegeheim Haus Maria-Linden nach Vaterstetten gekommen - obwohl das Thema alle Menschen betrifft.,SZ,Germany,2015,,
6649,"Fidels zusammengestoppelter Trupp angelernter Kämpfer wurde niedergemacht, noch bevor sie ins Innere der Kaserne gelangten.",Zeit,Germany,1995,,
3004,"Alors que le conseil national du PS a désigné, le 2, un bureau national composé de cinquante-cinq membres, Michel Rocard estime, le 4, à l'occasion de la dernière session des Assises de la transformation sociale réunies à Saint-Denis, « qu'une partie de l'électorat centriste » peut « rejoindre Jacques Delors » sur les terrains du chômage et de l'Europe.",Monde,France,1995,politicians and high-ranking officials,profession
1851,"""Okay, man könnte sagen: ,Diese Idioten.",Welt,Germany,2008,,
4793,"Assailli de coups de fil et d'e-mails désapprobateurs, un diplomate français parle d'un fossé d'incompréhension : ' L'accusation d'antisémitisme est au coeur des critiques antifrançaises aux Etats-Unis.",Figaro,France,2002,,
7198,"Wir können dir zwar keine Million bieten, aber ein kühles Blondes nach dem Spiel und Männer mit Ehrgeiz.""",Bild,Germany,2022,athletes,profession
325,"Für Handwerker, die häufig auf diesel-getriebene Transporter angewiesen sind, soll es Ausnahmeregeln geben.---Gegen die Pläne wettert allerdings Michael Haberland (55), Chef des Autoclubs ""Mobil in Deutschland e.V.",Bild,Germany,2022,car drivers;entrepreneurs,labor_market_position;social_roles_and_behavior
